name,lat,lon,type,amenity,tags
Whole Foods Cafe,49.263958,-123.1151514,food,food,{}
Chai Samosa,49.0392825,-123.0825,food,food,{}
California Thai,49.0381642,-123.0856996,food,food,{}
Opa! Of Greece,49.0382089,-123.0857497,food,food,{}
Crepe Delicious,49.0384547,-123.0861556,food,food,{}
Atsuta,49.038142,-123.0864583,food,food,{}
Vina Vietnamese,49.0380972,-123.0864018,food,food,{}
Hula Poke,49.0379618,-123.0862488,food,food,{}
Daruma,49.0395381,-123.0830928,food,food,{}
Royal Taj Cusine,49.0573869,-122.8092133,food,food,{}
Masala Junction,49.1308496,-122.8897086,food,food,{}
Almond Dosa - Pure Vegetarian,49.1320968,-122.8928555,food,food,{}
Two Stones Grill,49.0408017,-123.0874336,food,food,{}
Anecdote,49.2637167,-123.1341645,food,food,{}
Sector 7 Kitchen + Bar,49.1449202,-123.0923198,food,food,{}
Three Peaks Lodge,49.36539140016234,-122.94832893063018,food,food,{}
The Meat Up,49.187370067130125,-123.13328404154382,food,food,{}
Tap & Barrel Bridges,49.27281380096868,-123.13648805641145,food,food,{}
Hollyburn Lodge,49.37556358899668,-123.18467075213343,food,food,{}
Jim's Cafe,49.21197039999999,-122.91925339999997,food,food,{}
Amelia Restaurant,49.20874861667642,-122.93224555302436,food,food,{}
Saigon Ivy,49.212015705326834,-122.9193114618008,food,food,{}
TaiOne,49.26834182916608,-123.14908065072328,food,food,{}
Fable,49.26785768346975,-123.14899836016542,food,food,{}
Lavidas Restaurant,49.268271562675395,-123.1493865810434,food,food,{}
Maenam,49.26787041417671,-123.1488924222425,food,food,{}
The Bimini,49.26788506681157,-123.15085227109843,food,food,{}
Las Margaritas,49.26831297168414,-123.15008282340854,food,food,{}
Triple O's/Trek Express,49.26571088850886,-123.25432371254999,food,food,{}
Cypress Creek Lodge,49.39599347373691,-123.2045989816062,food,food,{}
New Lakeview Restaurant,49.22040818718029,-122.93006519222163,food,food,{}
Desi Turka,49.2202606640958,-122.92955406471107,food,food,{}
Bentley Family Dining Hall,49.30303485990861,-122.58820901905197,food,food,{}
Dining Commons,49.28005531176032,-122.92471357942493,food,food,{}
Me-n-Ed's,49.21910997492893,-122.95454822637275,food,food,{}
naán club Exquisite Indian Cuisine,49.233395720349755,-122.85421495725963,food,food,{}
Happy Valley Food City,49.265411572743375,-123.01921143932638,food,food,{}
Birdies,49.2653939192362,-123.01966330035884,food,food,{}
Stefano's,49.20544530066946,-122.9042222331988,food,food,{}
Shaughnessy Restaurant,49.238637361863375,-123.1296878855334,food,food,{}
Austin Heights Diner,49.248759052484886,-122.83535826152735,food,food,{}
Me-n-Ed's Pizza,49.249288851663316,-122.86056709025104,food,food,{}
Kostas,49.10740368830585,-122.66609029125762,food,food,{}
Log Cabin Grill,49.2573139,-122.50942515000004,food,food,{}
Paul's Omelettery,49.26597505,-123.13873579999999,food,food,{}
Riverway Clubhouse,49.20064093696615,-122.99027863313201,food,food,{}
Tugboat Annie's Pub,49.163807386995245,-122.989633376812,food,food,{}
The Italian - Osteria and Cheesebar,49.16256803577189,-122.65833078975095,food,food,{}
Seasons in the Park,49.24199862042546,-123.11186053572,food,food,{}
Congee Noodle House,49.26322547261243,-123.10211211445619,food,food,{}
East One Seafood Restaurant,49.26924423364878,-123.04537543347446,food,food,{}
Phnom Penh Restaurant,49.27831717483595,-123.09820353063887,food,food,{}
Duffin's Donuts,49.23295686383349,-123.07762167825662,food,food,{}
Bean Brothers Cafe Bistro,49.23484629418636,-123.15725543024267,food,food,{}
Jang Mo Jib Restaurants,49.22579933706718,-122.99067886906043,food,food,{}
The Old Bavaria Haus,49.20849054120915,-122.91409997971816,food,food,{}
Anna's Cake House,49.26219190951395,-123.09080508083478,food,food,{}
Catoro Cafe,49.26225419609302,-123.08962596777526,food,food,{}
Red Chilli Szechuan,49.31765978852062,-123.07310955309366,food,food,{}
Kolbeh,49.31757364668568,-123.07319020441507,food,food,{}
Mythos Taverna,49.31420284454499,-123.0781828617894,food,food,{}
Toby's,49.306308650000005,-123.03509199999998,food,food,{}
Whytecliff Park Concession,49.3724875886279,-123.29084745489358,food,food,{}
Galini's,49.115971660465235,-122.6831450610491,food,food,{}
Mr. Mike's,49.27600391305785,-122.79531828796846,food,food,{}
Be Fresh Market,49.27052718693761,-123.14808615966709,food,food,{}
Lift Bar Grill View,49.29364283295495,-123.12967685672878,food,food,{}
Me-N-Ed's Pizza Parlor,49.10531874935275,-122.66051019690299,food,food,{}
Susie Q's Drive Thru,49.10449992522749,-122.66047042310251,food,food,{}
Andreas Restaurant,49.10455298853419,-122.66207033488057,food,food,{}
Bruncheria,49.231943628492836,-122.89220629059851,food,food,{}
Aylin's Kitchen,49.26329713436124,-123.10825430012513,food,food,{}
tell your friends cafe,49.38011680270364,-123.33125711748352,food,food,{}
Branch on Bowen,49.38005189999999,-123.3313523,food,food,{}
Lime and Moon Pie Company,49.380185399999995,-123.33118114999999,food,food,{}
Tippy's Cookhouse,49.3795085,-123.33419194999998,food,food,{}
Honeybee Centre,49.1385517669798,-122.73395399488446,food,food,{}
John's Chicken House,49.106712200000004,-122.66440165,food,food,{}
Sahota's Live Grill,49.104940977495176,-122.6905449145877,food,food,{}
MeeT on Main,49.2467312286741,-123.10085468913339,food,food,{}
Sawasdee Thai Restaurant,49.24706164703862,-123.10084662441844,food,food,{}
Shark Club,49.18753061851575,-123.10888979078199,food,food,{}
Country Meadows Restaurant,49.15103448695452,-123.06823956601163,food,food,{}
Liquids and Solids,49.281335319416606,-123.08455656124987,food,food,{}
El Camino's,49.25617980390425,-123.10092650702653,food,food,{}
Locus Restaurant,49.24851417406594,-123.10141356190208,food,food,{}
Portguese Club of Vancouver,49.27425204484066,-123.06920582844496,food,food,{}
Cafe Calabria,49.2689258,-123.06998865,food,food,{}
Chancho Tortilleria,49.26604612970627,-123.06941924638139,food,food,{}
Social,49.26846205,-123.06936189999998,food,food,{}
Arriva Ristorante,49.27090006154183,-123.06993657896749,food,food,{}
Osteria Savio Volpe,49.25748197190293,-123.09094224046257,food,food,{}
Pinpin,49.22896847256667,-123.09110545554681,food,food,{}
Chinatown BBQ,49.280221474179065,-123.1015097959351,food,food,{}
Union Market,49.27728465912753,-123.08694092969037,food,food,{}
Pink Pearl Chinese Restaurant,49.280676026627745,-123.08026331356938,food,food,{}
Edge Kitchen,49.28145100263364,-123.06492751177917,food,food,{}
Koko Japanese Restaurant,49.281422161350406,-123.06257352515351,food,food,{}
On Lok Restaurant & Wun Tun House,49.28087512330656,-123.06333457514893,food,food,{}
New India Buffet Bar & Restaurant,49.26369982458162,-123.1244397440783,food,food,{}
Cardero Botega,49.28698915290208,-123.13566254543066,food,food,{}
Di Reggae Cafe,49.19937295742354,-122.84548181086207,food,food,{}
Chen's Garden,49.22989327530106,-122.8930983766984,food,food,{}
Via Tevere,49.27388503701419,-123.06543697750868,food,food,{}
Outpost,49.27641105023898,-122.84510337457714,food,food,{}
Wild Thyme,49.2092065198287,-122.93224814656708,food,food,{}
Community Taps + Pizza,49.2740877,-123.06985250000002,food,food,{}
Capilano Heights Chinese Restaurant,49.358261625339594,-123.10644898286394,food,food,{}
Sasamat Pizza,49.263129415643625,-123.20893408248493,food,food,{}
The Mighy Oak,49.254622708845076,-123.10962007459808,food,food,{}
Tin Tin Seafood Harbour,49.186607420459225,-123.13561713074321,food,food,{}
Chào Mámì,49.28083225124381,-123.01471891733087,food,food,{}
Sopra Sotto,49.28083115715734,-123.01545617131019,food,food,{}
Portobello Ristorante,49.28086450494466,-123.01342731456911,food,food,{}
Greens & Beans Deli,49.22267462508362,-122.89321950267934,food,food,{}
HY's Steakhouse,49.284651944685216,-123.11930625023223,food,food,{}
Sushi Tengoku,49.18771241922392,-122.80054550267671,food,food,{}
The Billy Miner Café,49.212042049999994,-122.6033761,food,food,{}
KFC/Taco Bell,49.05762396386762,-122.47614040222935,food,food,{}
Hilltop Diner,49.075007270149015,-122.56173526614995,food,food,{}
Ole Ole Mexican Deli,49.21152742635546,-122.93520067014612,food,food,{}
Patsara,49.20430716614138,-122.90803633216811,food,food,{}
United Strangers,49.316274932884575,-122.99839568308315,food,food,{}
End Of The Line General Store,49.34765873113202,-123.02311872652196,food,food,{}
Hooked Fish Bar,49.052306367495405,-122.88506863803903,food,food,{}
Seahorse Grill,49.056068547294515,-122.88525633275319,food,food,{}
Il Posto,49.09136106210409,-123.08578221687978,food,food,{}
Sharkey's Seafood Bar & Grille,49.0931401988489,-123.08647166730272,food,food,{}
Beach Grove Golf Club Lounge,49.024022677411715,-123.05973287576113,food,food,{}
The Corner Stone Bistro,49.33010243975596,-123.10457175178783,food,food,{}
Sunshine Woods Golf Centre,49.11830580548145,-122.93158982473018,food,food,{}
Bob's Bar n' Grill,49.0585598871265,-122.47384015416375,food,food,{}
Trafiq Cafe and Bakery,49.247353455116,-123.10079185516186,food,food,{}
Jägerhof,49.31174025216694,-123.07922933556611,food,food,{}
Village Pub,49.21524018640222,-123.03056659707026,food,food,{}
Peaked Pies,49.28080889970464,-123.01357064590918,food,food,{}
Chef's Kebab,49.15497952901387,-122.77203020993743,food,food,{}
% Arabica,49.16707592493064,-123.13862242884696,food,food,{}
Shi-Art Chinese Cuisine,49.165586044895946,-123.13768492143737,food,food,{}
Don Asian Kitchen,49.04180591701644,-122.77953700890966,food,food,{}
Cliffhouse Restaurant,49.34318994232531,-123.1138979712731,food,food,{}
Belle's,49.060487071744056,-122.83407521718792,food,food,{}
Ocean Park Pizza & Village Pub,49.03109182818164,-122.86682607103597,food,food,{}
Sage Bistro,49.26913041520272,-123.25683774708833,food,food,{}
Creekside Cafe,49.225004138149764,-123.19219274046966,food,food,{}
The Links Cafe,49.11121434999999,-123.07176559999998,food,food,{}
Ming Court,49.08997981785052,-123.09132051217682,food,food,{}
Nemesis Coffee GNW,49.26704838464585,-123.09261550845879,food,food,{}
Alimentaria Mexicana,49.27164762552149,-123.1349092335307,food,food,{}
Lions Bay General Store & Café,49.459709173755,-123.23611538722889,food,food,{}
Happy Noodle House,49.27667823347793,-123.12579374771285,food,food,{}
Kobe,49.28452691282821,-123.12312213236768,food,food,{}
Kings Links Clubhouse,49.064611455044194,-123.02239654358036,food,food,{}
Grounds For Coffee,49.26381206845835,-123.18611821462362,food,food,{}
Carmelo's,49.32794103984973,-123.15555834676647,food,food,{}
Ebi Sushi,49.22067,-122.602595,food,food,{}
Donair City Gyros,49.22068242844145,-122.60449537911393,food,food,{}
The Shed,49.34826490000001,-123.22256709999999,food,food,{}
Aguila Cantina,49.396286780218134,-123.20556135396971,food,food,{}
Popina,49.27302627211488,-123.13550493074426,food,food,{}
Isetta Cafe Bistro,49.34046175422448,-123.2396470750449,food,food,{}
Float30,49.291460413202216,-122.88157289766535,food,food,{}
Originals Mexicano,49.277531553348,-122.86207629686193,food,food,{}
Sushi Nine,49.0502221,-122.3260134,food,food,{}
Gian's Indian Cuisine,49.0462535,-122.3496589,food,food,{}
Mandarin Garden Restaurant,49.046248,-122.3498324,food,food,{}
Ricky's COUNTRY - Restaurant -,49.0374522,-122.3349482,food,food,{}
C-Lovers,49.0522443,-122.325161,food,food,{}
Little Japan Sushi,49.0392529,-122.2919352,food,food,{}
King Kabob,49.0520407,-122.3259697,food,food,{}
Yaffa Café,49.0502627,-122.3012542,food,food,{}
O'Neills Home Cooking,49.0488696,-122.3040005,food,food,{}
City Cafe,49.0523649,-122.3294807,food,food,{}
Chutneys Indian Grill,49.049817,-122.3238611,food,food,{}
Oriental Village,49.0527588,-122.3147521,food,food,{}
"Donairo""s",49.0513643,-122.3131198,food,food,{}
Super India Sweets & Restaurant,49.0514556,-122.3131141,food,food,{}
Pizza Spot,49.0515645,-122.3131129,food,food,{}
Sui Sha Ya Japanese Restaurant,49.050201,-122.3227878,food,food,{}
Tong Fei,49.0492408,-122.3008535,food,food,{}
Zaika Tastes of India,49.049511,-122.2950498,food,food,{}
Schnitzelz,49.0492389,-122.3012634,food,food,{}
Anne Maries Cafe,49.0504288,-122.2899542,food,food,{}
Chopped Leaf,49.0444502,-122.2217322,food,food,{}
Bavaria Restaurant,49.0496886,-122.303762,food,food,{}
Crimson Café,49.0488712,-122.2892378,food,food,{}
duft & co. bakehouse,49.0498169,-122.290125,food,food,{}
Tracy Cakes,49.0499786,-122.290127,food,food,{}
Mükasi Coffee Roasters,49.0483868,-122.3122697,food,food,{}
Good Kid Coffee,49.0381235,-122.2939592,food,food,{}
Kojan Sushi Restaurant,49.0485303,-122.2928699,food,food,{}
Rivers Restaurant,49.0398938,-122.3377554,food,food,{}
Roseland Restaurant,49.0490326,-122.2947071,food,food,{}
Golden Dragon Restaurant,49.048808,-122.2954467,food,food,{}
Spice Kitchen The Indian Palette,49.0554367,-122.3163275,food,food,{}
Thong La's Restaurant,49.0498295,-122.3350484,food,food,{}
BRGRS BRGR,49.0488685,-122.2901519,food,food,{}
The Spice Route,49.0492094,-122.3390775,food,food,{}
New Saigon Vietnamese Cuisine,49.0497174,-122.3398758,food,food,{}
Sipp Chai Café,49.0506725,-122.33844,food,food,{}
Southern Spice,49.0502899,-122.338619,food,food,{}
Pho Abbotsford #1,49.0503709,-122.3350129,food,food,{}
Greek Islands Restaurant 1,49.0510483,-122.3304004,food,food,{}
Masala Art Indian Restaurant,49.0513464,-122.3315371,food,food,{}
Midori Japanese Restaurant,49.0485227,-122.3396754,food,food,{}
Mr India Meats & Restaurant,49.0479657,-122.3393377,food,food,{}
J's Pizza,49.0479657,-122.3389997,food,food,{}
Noodle Road,49.0479604,-122.3387476,food,food,{}
Hot Chili House,49.0392551,-122.2920196,food,food,{}
Bhav's Indian Cuisine & Sweet Shop,49.0493145,-122.3356988,food,food,{}
Dhaliwal Sweets & Bakery,49.0501054,-122.3350431,food,food,{}
Cedar Park Chaat House,49.0494837,-122.3350876,food,food,{}
Patna Sweets & Chat,49.0492823,-122.3350743,food,food,{}
Sushiteria & Catering,49.050054,-122.2892935,food,food,{}
New Passage To India,49.048871,-122.2892755,food,food,{}
The Pho'enix Diner,49.0474412,-122.289805,food,food,{}
Aurora Café + Roastery,49.0493179,-122.2905398,food,food,{}
La Reina DT,49.0496386,-122.290533,food,food,{}
Reddy Made Cakes,49.0491172,-122.2897816,food,food,{}
Tom Khao Thai Cuisine,49.0491106,-122.289464,food,food,{}
Amici Wine Bar Osteria & Enoteca,49.0488671,-122.2910024,food,food,{}
Oldhand Cafe and Bakery,49.0493921,-122.2915255,food,food,{}
Boardwalk Cafe & Games,49.0488691,-122.2900033,food,food,{}
The Pastry Portal,49.0484001,-122.2905574,food,food,{}
Sushi Parlor Japanese restaurant,49.0497599,-122.2917795,food,food,{}
Cafeatearea Bites,49.0549085,-122.3167959,food,food,{}
Sushiwa,49.0548458,-122.3169856,food,food,{}
JoJo's Fish & Chips Bana Restaurant,49.0549958,-122.3182463,food,food,{}
Taste of Bhaia Sweet Shop & Restaurant,49.0547581,-122.3198726,food,food,{}
Ono's Sushi,49.0582753,-122.3790558,food,food,{}
Vi La Palace,49.0613388,-122.3800095,food,food,{}
Hana Sushi Japanese Restaurant,49.0616856,-122.3800125,food,food,{}
Parmeshar Sweet Shop & Restaurant,49.0659656,-122.3781957,food,food,{}
Beans & Leaves,49.0520506,-122.3122287,food,food,{}
City Blends Coffee,49.0476651,-122.2683053,food,food,{}
Choice Pizza 2 for 1,49.0473214,-122.2682839,food,food,{}
HIKO SUSHI,49.0406647,-122.2198854,food,food,{}
Spicy Affair,49.0373851,-122.2303484,food,food,{}
Francisco'S Café & Catering,49.0450086,-122.348571,food,food,{}
Bento Express,49.0548595,-122.3592426,food,food,{}
Lighthouse Fresh and Tasty,49.0551068,-122.3592631,food,food,{}
Towers Cafe & Bake Shop,49.0408841,-122.2942369,food,food,{}
Common Place Café,49.0472292,-122.2857628,food,food,{}
Rose Room Coffee Shop,49.0533134,-122.338217,food,food,{}
The Press Cafe and Store,49.0271581,-122.2826275,food,food,{}
Pioneer Corner,49.0658455,-122.3268736,food,food,{}
Jasmine Garden Seafood Restaurant,49.0481021,-122.34268,food,food,{}
The Agora & Apothecary Inc.,49.0763979,-122.3935046,food,food,{}
Clayburn Village Store & Gift Shop,49.0818526,-122.2608452,food,food,{}
The Polly Fox,49.0488705,-122.2894714,food,food,{}
Chandigarh Restaurant and Rar,49.0684981,-122.35853,food,food,{}
Ra Sushi,49.0365114,-122.2908143,food,food,{}
Fireside Café,49.0390323,-122.3107782,food,food,{}
Tony's Place Restaurant,49.0456065,-122.3622896,food,food,{}
"Browns Socialhouse McCallum, Abbotsford",49.035729,-122.2921646,food,food,{}
Little Saigon,49.0356436,-122.2920212,food,food,{}
Sprouted Oven by Silver Hills Bakery,49.0355978,-122.291167,food,food,{}
The Apothecary,49.1263924,-122.3836176,food,food,{}
Meat & Bread Test Kitchen,49.0464045,-122.2872963,food,food,{}
Sushi Nara,49.0573082,-122.3146642,food,food,{}
Afterthoughts,49.0577181,-122.3146522,food,food,{}
AfterThoughts,49.0577805,-122.314531,food,food,{}
Restaurant 62,49.039149,-122.2948452,food,food,{}
NAMaBURGER,49.0488685,-122.2898692,food,food,{}
Lepp's Bakehouse,49.047649,-122.2878967,food,food,{}
Bubble TastyTea,49.0485952,-122.3123475,food,food,{}
LITTLE SPROUT café,49.0525126,-122.3098465,food,food,{}
Once Upon @ Thai,49.0474627,-122.289777,food,food,{}
Bubble Tasty Tea,49.0314509,-122.291057,food,food,{}
Foxglove Floral Cafe,49.0519562,-122.2902527,food,food,{}
The Table Bistro,49.0416555,-122.3150884,food,food,{}
Wings Tap & Grill,49.037245277066596,-122.26860083622294,food,food,{}
Ricky's & Famoso,49.0385432986099,-122.26847675064494,food,food,{}
Dos Bros Fresh Mexican Grill,49.03651447298504,-122.26812673950887,food,food,{}
Crossroads Family Restaurant,49.03512764500005,-122.26814932765907,food,food,{}
Ustaad G76 Abbotsford,49.025752351927736,-122.37855245292754,food,food,{}
Club Havana,49.05309345100738,-122.3162296496423,food,food,{}
House of James,49.05191692311879,-122.31889992020778,food,food,{}
I am Thai,49.049486630873204,-122.29990606031252,food,food,{}
Dragon Fort Restaurant,49.04601404669124,-122.29209207529519,food,food,{}
Dosa Club Indian Kitchen & Bar,49.0267861999923,-122.26600208885684,food,food,{}
Seh-mi Japanese Restaurant,49.046441893413004,-122.29387255100609,food,food,{}
Greek Islands III,49.05002415023597,-122.3033920938514,food,food,{}
Hong Dynasty,49.05007502758655,-122.30011231603538,food,food,{}
Himalaya Indian Cuisine,49.049240063352215,-122.30485708467344,food,food,{}
Bamboo Palace Restaurant,49.04921537943868,-122.29575144740073,food,food,{}
El Compañeros,49.04913984546897,-122.29647042475867,food,food,{}
Yummy Sushi Gallery,49.05198394431311,-122.31475209497992,food,food,{}
Lou's Grill,49.053593743517304,-122.28652958418365,food,food,{}
Paliotti's Italian Restaurants,49.048699277471066,-122.28689496932834,food,food,{}
Chevron White Spot,49.04012247701397,-122.33799937072132,food,food,{}
Amritsari Sweets & Spice Restaurant,49.040212470996984,-122.3385797717723,food,food,{}
Dream Pizza,49.03873069997497,-122.29291470240733,food,food,{}
Matsqui Cafe,49.11040759604152,-122.29390160351967,food,food,{}
The Glen Bar & Grill,49.03441388004372,-122.22866726452223,food,food,{}
The Rendezvous Restaurant,49.05738969690622,-122.27333221076657,food,food,{}
Kira Sushi,49.05735859922214,-122.2729898205193,food,food,{}
Cafe Amarti,49.057668173600206,-122.27374400881355,food,food,{}
Hugs-in-a-Mug,49.036955150000004,-122.23054719999999,food,food,{}
ebisu sushi,49.049123849999994,-122.25968505,food,food,{}
Ocean Park Pizza & Steak house,49.048801136344416,-122.25968258630319,food,food,{}
Junction Sushi,49.1308243,-122.318072,food,food,{}
Corona's Mexican Restaurant,49.1304635,-122.3235243,food,food,{}
Bee Thai,49.1345138,-122.303509,food,food,{}
Eleni's Greek Restaurant,49.1342504,-122.3032426,food,food,{}
Akaska,49.1345119,-122.3040715,food,food,{}
Five Forks Bar & Grill,49.1332902,-122.330249,food,food,{}
Sunflower Lodge,49.1374366,-122.2869008,food,food,{}
GrabaJava,49.1399028,-122.3070902,food,food,{}
HUB Co. Brewing,49.1340636,-122.3045249,food,food,{}
Mission Hills Sushi,49.1320149,-122.3222546,food,food,{}
Sushi Te,49.1343274,-122.3274622,food,food,{}
Baba's Ukrainian Kitchen & Coffee House,49.134,-122.3271146,food,food,{}
Embers BBQ House,49.1340293,-122.3240096,food,food,{}
Hana Sushi,49.1336256,-122.3205161,food,food,{}
Brownies Chicken & Seafood,49.133223,-122.3205257,food,food,{}
The Loco Blue Cafe,49.1334308,-122.3216837,food,food,{}
The Wee Chippie Fish & Chips,49.1335575,-122.3375237,food,food,{}
